id,text,label,words
1475,Scanfil has also issued a profit warning .,0,"['scanfil', 'has', 'also', 'issued', 'a', 'profit', 'warning']"
1476,Scanfil issued a profit warning on 10 April 2006 .,0,"['scanfil', 'issued', 'a', 'profit', 'warning', 'on', 'april']"
1477,"The operating loss amounted to EUR 0.8 mn , compared to a profit of EUR 3.9 mn a year earlier .",0,"['the', 'operating', 'loss', 'amounted', 'to', 'eur', 'mn', 'compared', 'to', 'a', 'profit', 'of', 'eur', 'mn', 'a', 'year', 'earlier']"
1478,"The period-end cash and cash equivalents totaled EUR6 .5 m , compared to EUR10 .5 m in the previous year .",0,"['the', 'period', 'end', 'cash', 'and', 'cash', 'equivalents', 'totaled', 'eur', 'm', 'compared', 'to', 'eur', 'm', 'in', 'the', 'previous', 'year']"
1479,"The poorest index figure was given to Finnish power company Fortum , 4.5 .",0,"['the', 'poorest', 'index', 'figure', 'was', 'given', 'to', 'finnish', 'power', 'company', 'fortum']"
1480,The real estate company posted a net loss of +ó  x201a -¼ 59.3 million +ó  x201a -¼ 0.21 per share compared with a net profit of +ó  x201a -¼ 31 million +ó  x201a -¼ 0.11 per share for the corresponding quarter of 2007 .,0,"['the', 'real', 'estate', 'company', 'posted', 'a', 'net', 'loss', 'of', 'x', 'a', 'million', 'x', 'a', 'per', 'share', 'compared', 'with', 'a', 'net', 'profit', 'of', 'x', 'a', 'million', 'x', 'a', 'per', 'share', 'for', 'the', 'corresponding', 'quarter', 'of']"
1481,"The tightened competition situation in the production automation market has affected net sales during 2006 , Cencorp said .",0,"['the', 'tightened', 'competition', 'situation', 'in', 'the', 'production', 'automation', 'market', 'has', 'affected', 'net', 'sales', 'during', 'cencorp', 'said']"
1482,"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .",0,"['tietoenator', 'was', 'down', 'pct', 'to', 'extending', 'recent', 'lows', 'after', 'last', 'week', 's', 'second', 'quarter', 'report', 'dealers', 'said']"
1483,Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,1,"['operating', 'profit', 'excluding', 'restructuring', 'costs', 'grew', 'to', 'eur', 'million', 'from', 'eur', 'million', 'while', 'operating', 'profit', 'including', 'restructuring', 'costs', 'showed', 'even', 'larger', 'growth', 'to', 'eur', 'million', 'from', 'eur', 'million']"
1484,"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''",1,"['having', 'a', 'china', 'based', 'operation', 'will', 'not', 'only', 'enable', 'us', 'to', 'fully', 'leverage', 'our', 'resources', 'and', 'expertise', 'in', 'wireless', 'solutions', 'but', 'also', 'strengthen', 'our', 'capability', 'to', 'offer', 'industry', 'leading', 'products', 'for', 'our', 'customers', 'in', 'china']"
1485,"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .",1,"['cost', 'cutting', 'measures', 'which', 'have', 'produced', 'around', 'eur', 'm', 'of', 'savings', 'over', 'the', 'past', 'nine', 'months', 'have', 'dampened', 'the', 'airline', 's', 'loss', 'finnair', 'said']"
1486,The groups 's turnover for the full fiscal year is expected to show a slight increase from the previous fiscal year .,1,"['the', 'groups', 's', 'turnover', 'for', 'the', 'full', 'fiscal', 'year', 'is', 'expected', 'to', 'show', 'a', 'slight', 'increase', 'from', 'the', 'previous', 'fiscal', 'year']"
1487,The talks are aimed at restructuring operations and cutting costs .,1,"['the', 'talks', 'are', 'aimed', 'at', 'restructuring', 'operations', 'and', 'cutting', 'costs']"
1488,"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .",1,"['consolidated', 'operating', 'profit', 'excluding', 'one', 'off', 'items', 'was', 'eur', 'mn', 'up', 'from', 'eur', 'mn', 'a', 'year', 'earlier']"
1489,EBIT excluding non-recurring items was estimated to increase from 2009 .,1,"['ebit', 'excluding', 'non', 'recurring', 'items', 'was', 'estimated', 'to', 'increase', 'from']"
1490,Lean System supports change management and component purchasing extremely well .,1,"['lean', 'system', 'supports', 'change', 'management', 'and', 'component', 'purchasing', 'extremely', 'well']"
1491,Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 .,1,"['operating', 'profit', 'excluding', 'non', 'recurring', 'items', 'increased', 'by', 'to', 'eur', 'mn', 'from', 'eur', 'mn', 'in', 'the', 'corresponding', 'period', 'in']"
1492,This transaction will also rationalize our pulp and paper industry related solutions .,1,"['this', 'transaction', 'will', 'also', 'rationalize', 'our', 'pulp', 'and', 'paper', 'industry', 'related', 'solutions']"
1493,Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 .,1,"['cash', 'flow', 'from', 'business', 'operations', 'totalled', 'eur', 'mn', 'compared', 'to', 'a', 'negative', 'eur', 'mn', 'in', 'the', 'first', 'half', 'of']"
1494,"Cash flow from operations totalled EUR 2.71 mn , compared to a negative EUR 0.83 mn in the corresponding period in 2008 .",1,"['cash', 'flow', 'from', 'operations', 'totalled', 'eur', 'mn', 'compared', 'to', 'a', 'negative', 'eur', 'mn', 'in', 'the', 'corresponding', 'period', 'in']"
1495,"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .",1,"['cash', 'flow', 'from', 'operations', 'totalled', 'eur', 'mn', 'compared', 'to', 'a', 'negative', 'eur', 'mn', 'in', 'the', 'second', 'quarter', 'of']"
1496,"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn .",1,"['ebit', 'excluding', 'non', 'recurring', 'items', 'totalled', 'eur', 'mn', 'up', 'from', 'eur', 'mn']"
1497,"Finnish energy company Fortum Oyj said on November 13 , 2007 it was granted an environmental permit to build a biofuel-fired combined heat and power CHP plant in Vartan harbor in eastern Stockholm .",1,"['finnish', 'energy', 'company', 'fortum', 'oyj', 'said', 'on', 'november', 'it', 'was', 'granted', 'an', 'environmental', 'permit', 'to', 'build', 'a', 'biofuel', 'fired', 'combined', 'heat', 'and', 'power', 'chp', 'plant', 'in', 'vartan', 'harbor', 'in', 'eastern', 'stockholm']"
1498,"Following the transaction , Lundbeck has worldwide rights for nalmefene , excluding North America , Mexico , Turkey and South-Korea .",1,"['following', 'the', 'transaction', 'lundbeck', 'has', 'worldwide', 'rights', 'for', 'nalmefene', 'excluding', 'north', 'america', 'mexico', 'turkey', 'and', 'south', 'korea']"
1499,Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,1,"['nokia', 'was', 'up', 'pct', 'to', 'eur', 'after', 'kicking', 'off', 'the', 'morning', 'in', 'negative', 'territory']"
1500,"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .",1,"['return', 'on', 'investment', 'was', 'compared', 'to', 'a', 'negative', 'in']"
1501,The District Court of Helsinki dismissed all charges as the court of first instance in 2005 .,1,"['the', 'district', 'court', 'of', 'helsinki', 'dismissed', 'all', 'charges', 'as', 'the', 'court', 'of', 'first', 'instance', 'in']"
1502,"Thus the method will cut working costs , and will fasten the planning and building processes .",1,"['thus', 'the', 'method', 'will', 'cut', 'working', 'costs', 'and', 'will', 'fasten', 'the', 'planning', 'and', 'building', 'processes']"
1503,"By cutting the number of plants , the group will trim fixed costs .",1,"['by', 'cutting', 'the', 'number', 'of', 'plants', 'the', 'group', 'will', 'trim', 'fixed', 'costs']"
1504,"So far Norwegian Norske Skog has reduced the staff levels by 1,000 people and plans to reduce production by 200,000 tons in 2008 , while Finnish-Swedish Stora Enso is to cut staff by 1,700 people and production by 500,000 tons .",0,"['so', 'far', 'norwegian', 'norske', 'skog', 'has', 'reduced', 'the', 'staff', 'levels', 'by', 'people', 'and', 'plans', 'to', 'reduce', 'production', 'by', 'tons', 'in', 'while', 'finnish', 'swedish', 'stora', 'enso', 'is', 'to', 'cut', 'staff', 'by', 'people', 'and', 'production', 'by', 'tons']"
1505,25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V said today its plan to merge wholly owned Scanfil EMS Group with Ojala-Yhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal .,0,"['march', 'finnish', 'electronics', 'contract', 'manufacturer', 'scanfil', 'oyj', 'hel', 'scf', 'v', 'said', 'today', 'its', 'plan', 'to', 'merge', 'wholly', 'owned', 'scanfil', 'ems', 'group', 'with', 'ojala', 'yhtyma', 'oy', 'has', 'hit', 'a', 'snag', 'as', 'shareholders', 'of', 'the', 'domestic', 'rival', 'rejected', 'the', 'deal']"
1506,Elisa CEO Sami Seppanen said EMT 's slogan `` Best coverage across Estonia '' clearly gives misleading information to consumers .,0,"['elisa', 'ceo', 'sami', 'seppanen', 'said', 'emt', 's', 'slogan', 'best', 'coverage', 'across', 'estonia', 'clearly', 'gives', 'misleading', 'information', 'to', 'consumers']"
1507,"In this case , the effect would be negative in Finland .",0,"['in', 'this', 'case', 'the', 'effect', 'would', 'be', 'negative', 'in', 'finland']"
1508,Nokia will certainly disagree with Qualcomm 's views on the patent situation .,0,"['nokia', 'will', 'certainly', 'disagree', 'with', 'qualcomm', 's', 'views', 'on', 'the', 'patent', 'situation']"
1509,"Outokumpu 's steel mill in Tornio , in Finland , is the suspected source .",0,"['outokumpu', 's', 'steel', 'mill', 'in', 'tornio', 'in', 'finland', 'is', 'the', 'suspected', 'source']"
1510,Possible personnel reductions concern approximately 104 people .,0,"['possible', 'personnel', 'reductions', 'concern', 'approximately', 'people']"
1511,"That 's what I go to bed worrying about every night , ' he said .",0,"['that', 's', 'what', 'i', 'go', 'to', 'bed', 'worrying', 'about', 'every', 'night', 'he', 'said']"
1512,The company initially estimated that it would cut up to 30 jobs .,0,"['the', 'company', 'initially', 'estimated', 'that', 'it', 'would', 'cut', 'up', 'to', 'jobs']"
1513,The number of bodily injury cases quadrupled in 2000-2006 .,0,"['the', 'number', 'of', 'bodily', 'injury', 'cases', 'quadrupled', 'in']"
1514,"According to Swedish authorities , traces of the very toxic osmium tetroxide have been found on the coast of Per+ñmeri , the Northernmost part of the Gulf of Bothnia .",0,"['according', 'to', 'swedish', 'authorities', 'traces', 'of', 'the', 'very', 'toxic', 'osmium', 'tetroxide', 'have', 'been', 'found', 'on', 'the', 'coast', 'of', 'per', 'meri', 'the', 'northernmost', 'part', 'of', 'the', 'gulf', 'of', 'bothnia']"
1515,Finnish airline Finnair is starting the temporary layoffs of cabin crews in February 2010 .,0,"['finnish', 'airline', 'finnair', 'is', 'starting', 'the', 'temporary', 'layoffs', 'of', 'cabin', 'crews', 'in', 'february']"
1516,"Finnish Food Workers ' Union SEL plans to hasten its collective bargaining with a two-day strike that would begin on 7 April 2010 , in Finland .",0,"['finnish', 'food', 'workers', 'union', 'sel', 'plans', 'to', 'hasten', 'its', 'collective', 'bargaining', 'with', 'a', 'two', 'day', 'strike', 'that', 'would', 'begin', 'on', 'april', 'in', 'finland']"
1517,Finnish M-real 's Kyro mill is starting negotiations to cut staff .,0,"['finnish', 'm', 'real', 's', 'kyro', 'mill', 'is', 'starting', 'negotiations', 'to', 'cut', 'staff']"
1518,"Finnish Suominen Flexible Packaging is cutting 48 jobs in its unit in Tampere and two in Nastola , in Finland .",0,"['finnish', 'suominen', 'flexible', 'packaging', 'is', 'cutting', 'jobs', 'in', 'its', 'unit', 'in', 'tampere', 'and', 'two', 'in', 'nastola', 'in', 'finland']"
1519,"In Finland , media group Talentum will start personnel negotiations to cut staff in parent company Talentum and publishing unit Talentum media .",0,"['in', 'finland', 'media', 'group', 'talentum', 'will', 'start', 'personnel', 'negotiations', 'to', 'cut', 'staff', 'in', 'parent', 'company', 'talentum', 'and', 'publishing', 'unit', 'talentum', 'media']"
1520,"According to Laavainen , Raisio 's food marketing used to be reactive and inconsistent .",0,"['according', 'to', 'laavainen', 'raisio', 's', 'food', 'marketing', 'used', 'to', 'be', 'reactive', 'and', 'inconsistent']"
1521,"Antti Orkola , president of Kemira GrowHow 's Industrial Solutions unit , told Thomson Financial News the company has put off opening the mine as prices of phosphate have been ` quite depressed for a long time ' . '",0,"['antti', 'orkola', 'president', 'of', 'kemira', 'growhow', 's', 'industrial', 'solutions', 'unit', 'told', 'thomson', 'financial', 'news', 'the', 'company', 'has', 'put', 'off', 'opening', 'the', 'mine', 'as', 'prices', 'of', 'phosphate', 'have', 'been', 'quite', 'depressed', 'for', 'a', 'long', 'time']"
1522,Applying for summer work is seen as laborious and stressful .,0,"['applying', 'for', 'summer', 'work', 'is', 'seen', 'as', 'laborious', 'and', 'stressful']"
1523,ArcelorMittal Chief Executive Officer Lakshmi Mittal has already cut output at some furnaces .,0,"['arcelormittal', 'chief', 'executive', 'officer', 'lakshmi', 'mittal', 'has', 'already', 'cut', 'output', 'at', 'some', 'furnaces']"
1524,"As a result , 12 people will be made redundant and a total of 67 persons are laid off temporarily .",0,"['as', 'a', 'result', 'people', 'will', 'be', 'made', 'redundant', 'and', 'a', 'total', 'of', 'persons', 'are', 'laid', 'off', 'temporarily']"
1525,As a result of these negotiations the company has decided to make 45 people redundant on financial and production grounds .,0,"['as', 'a', 'result', 'of', 'these', 'negotiations', 'the', 'company', 'has', 'decided', 'to', 'make', 'people', 'redundant', 'on', 'financial', 'and', 'production', 'grounds']"
1526,"As production of other products will continue normally , temporary lay-offs concern simultaneously at most 80 employees .",0,"['as', 'production', 'of', 'other', 'products', 'will', 'continue', 'normally', 'temporary', 'lay', 'offs', 'concern', 'simultaneously', 'at', 'most', 'employees']"
1527,Chief executive officer Olli-Pekka Kallasvuo 's changes on Tuesday mark the third time in nine months the company has reshuffled executives and operations as Nokia loses ground to Apple 's iPhone and RIM 's BlackBerry .,0,"['chief', 'executive', 'officer', 'olli', 'pekka', 'kallasvuo', 's', 'changes', 'on', 'tuesday', 'mark', 'the', 'third', 'time', 'in', 'nine', 'months', 'the', 'company', 'has', 'reshuffled', 'executives', 'and', 'operations', 'as', 'nokia', 'loses', 'ground', 'to', 'apple', 's', 'iphone', 'and', 'rim', 's', 'blackberry']"
1528,"Cuts equivalent to the costs of about 35-45 employees are the target , the company said .",0,"['cuts', 'equivalent', 'to', 'the', 'costs', 'of', 'about', 'employees', 'are', 'the', 'target', 'the', 'company', 'said']"
1529,EB announced in its stock exchange release on November 18th 2008 that J.T. Bergqvist has resigned from the chairmanship and membership of the Board of EB .,0,"['eb', 'announced', 'in', 'its', 'stock', 'exchange', 'release', 'on', 'november', 'th', 'that', 'j', 't', 'bergqvist', 'has', 'resigned', 'from', 'the', 'chairmanship', 'and', 'membership', 'of', 'the', 'board', 'of', 'eb']"
1530,"Finnish soapstone processing and fireplaces maker Tulikivi Oyj said on February 26 , 2007 it would cut less than 20 jobs from its fireplace sales organization , production facilities and its subsidiary Kermansavi Oy .",0,"['finnish', 'soapstone', 'processing', 'and', 'fireplaces', 'maker', 'tulikivi', 'oyj', 'said', 'on', 'february', 'it', 'would', 'cut', 'less', 'than', 'jobs', 'from', 'its', 'fireplace', 'sales', 'organization', 'production', 'facilities', 'and', 'its', 'subsidiary', 'kermansavi', 'oy']"
1531,"Finnish Suominen Flexible Packaging Ltd , owned by local textile company Suominen Corporation Group ( HEL : SUY1V ) , said today that it would start employee negotiations concerning its entire personnel in Finland .",0,"['finnish', 'suominen', 'flexible', 'packaging', 'ltd', 'owned', 'by', 'local', 'textile', 'company', 'suominen', 'corporation', 'group', 'hel', 'suy', 'v', 'said', 'today', 'that', 'it', 'would', 'start', 'employee', 'negotiations', 'concerning', 'its', 'entire', 'personnel', 'in', 'finland']"
